Suburb,Address,Rooms,Price,Method,Type,SellerG,Date,Distance,Regionname,Propertycount,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lat,Lng
Brunswick East,3/14 Oconnor St,2,771000,SP,t,Nelson,28/05/2016,4.5,Northern Metropolitan,5533,3057,2,2,2,0,2022,Moreland,-37.7736,144.9725
Brunswick East,22 Lord St,3,1335000,S,h,Jellis,30/07/2016,4.5,Northern Metropolitan,5533,3057,3,1,2,308,1930,Moreland,-37.7713,144.9744
Brunswick East,7/162 Lygon St,2,420000,PI,u,Jellis,30/07/2016,4.5,Northern Metropolitan,5533,3057,2,1,1,0,2022,Moreland,-37.7732,144.9716
Brunswick East,3/10 Rathdowne St,3,805000,S,t,Woodards,30/07/2016,4.5,Northern Metropolitan,5533,3057,2,1,1,0,2003,Moreland,-37.7789,144.9739
Brunswick East,217 Stewart St,3,892000,S,t,hockingstuart,30/07/2016,4.5,Northern Metropolitan,5533,3057,3,2,1,0,1995,Moreland,-37.7655,144.9816
Burnley,60 Gibdon St,2,1005000,SP,h,Biggin,3/12/2016,3.5,Northern Metropolitan,438,3121,2,1,0,0,2022,Yarra,-37.8301,145.0103
Burnley,12 Loyola Gr,2,1231010,SP,h,Jellis,10/12/2016,3.5,Northern Metropolitan,438,3121,2,1,2,225,1910,Yarra,-37.8285,145.0125
Burnley,92 Madden Gr,2,881000,SP,h,Jellis,16/04/2016,3.5,Northern Metropolitan,438,3121,2,1,1,172,1900,Yarra,-37.8283,145.012
Burnley,148 Stawell St,2,1202500,S,h,Jellis,24/09/2016,3.5,Northern Metropolitan,438,3121,2,1,1,149,1900,Yarra,-37.8287,145.0089
Burnley,154 Stawell St,3,1435000,S,h,Jellis,25/02/2017,3.5,Northern Metropolitan,438,3121,3,1,0,182,1890,Yarra,-37.8289,145.0089
Campbellfield,11 Bailey Ct,3,368000,SP,h,Iconek,3/12/2016,14.5,Northern Metropolitan,1889,3061,3,1,2,600,2022,Hume,-37.6783,144.9672
Campbellfield,7 Keown Ct,3,455000,S,h,YPA,3/12/2016,14.5,Northern Metropolitan,1889,3061,3,1,1,766,2022,Hume,-37.6804,144.9664
Carlton,46/121 Rathdowne St,3,735000,SP,u,Woodards,3/12/2016,1.8,Northern Metropolitan,6786,3053,3,1,2,3455,2022,Melbourne,-37.8042,144.9691
Carlton,22 Faraday St,2,1460000,S,h,Nelson,4/3/2017,1.8,Northern Metropolitan,6786,3053,2,1,0,99,2022,Melbourne,-37.7992,144.9738
Carlton,8/31 Bouverie St,3,860000,PI,u,Woodards,4/6/2016,1.8,Northern Metropolitan,6786,3053,2,2,1,0,1994,Melbourne,-37.8052,144.9604
Carlton,40 Carlton St,3,1662000,S,h,Nelson,7/5/2016,1.8,Northern Metropolitan,6786,3053,3,1,0,118,2022,Melbourne,-37.8009,144.9729
Carlton,254 Faraday St,3,1590000,SP,h,Woodards,7/5/2016,1.8,Northern Metropolitan,6786,3053,2,2,2,100,1900,Melbourne,-37.7983,144.9655
Carlton,111/101 Grattan St,2,610250,S,u,Nelson,7/5/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,0,1994,Melbourne,-37.8009,144.9662
Carlton,83 Princes St,2,720000,PI,h,hockingstuart,7/5/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,117,1890,Melbourne,-37.793,144.9728
Carlton,83 Cardigan St,2,840000,SP,h,Jellis,8/10/2016,1.8,Northern Metropolitan,6786,3053,2,1,0,66,1900,Melbourne,-37.8049,144.9644
Carlton,704/668 Swanston St,2,795000,S,u,Nelson,10/12/2016,1.8,Northern Metropolitan,6786,3053,2,2,1,0,2022,Melbourne,-37.8009,144.9642
Carlton,8/220 Elgin St,2,705000,S,u,Harrington,12/11/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,0,2000,Melbourne,-37.7969,144.9669
Carlton,268 Faraday St,1,435000,S,u,Woodards,13/08/2016,1.8,Northern Metropolitan,6786,3053,1,1,1,0,2022,Melbourne,-37.7982,144.9651
Carlton,176 Cardigan St,4,1630100,S,h,Ascend,14/05/2016,1.8,Northern Metropolitan,6786,3053,4,2,0,132,1890,Melbourne,-37.801,144.9656
Carlton,102/479 Cardigan St,2,480000,VB,u,Jellis,14/05/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,0,2012,Melbourne,-37.7939,144.9663
Carlton,136 Faraday St,4,1600000,PI,h,hockingstuart,14/05/2016,1.8,Northern Metropolitan,6786,3053,4,2,1,635,2022,Melbourne,-37.7988,144.97
Carlton,403/20 Reeves St,2,500000,S,u,Harrington,14/05/2016,1.8,Northern Metropolitan,6786,3053,2,2,1,0,2010,Melbourne,-37.7929,144.9705
Carlton,18 Pitt St,3,920000,SP,h,Woodards,15/10/2016,1.8,Northern Metropolitan,6786,3053,3,1,0,121,2022,Melbourne,-37.7957,144.9725
Carlton,99 Neill St,3,1600000,SP,h,Nelson,17/09/2016,1.8,Northern Metropolitan,6786,3053,2,3,1,0,2022,Melbourne,-37.7945,144.9718
Carlton,100 Faraday St,2,1010000,S,h,Jellis,18/03/2017,1.8,Northern Metropolitan,6786,3053,2,1,0,101,1880,Melbourne,-37.7989,144.9713
Carlton,14/52 Leicester St,3,875000,S,u,Jellis,18/03/2017,1.8,Northern Metropolitan,6786,3053,3,1,1,0,2022,Melbourne,-37.8052,144.9604
Carlton,34 Barkly St,2,1170000,S,h,Nelson,18/06/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,144,1890,Melbourne,-37.7984,144.9738
Carlton,436 Lygon St,4,1260000,PI,h,Nelson,18/06/2016,1.8,Northern Metropolitan,6786,3053,4,1,2,151,2022,Melbourne,-37.7965,144.9679
Carlton,205/37 Palmerston St,2,600000,PI,u,Woodards,22/05/2016,1.8,Northern Metropolitan,6786,3053,2,2,1,0,2013,Melbourne,-37.7969,144.9742
Carlton,309/20 Reeves St,1,310000,PI,u,hockingstuart,22/05/2016,1.8,Northern Metropolitan,6786,3053,1,1,1,0,2022,Melbourne,-37.7929,144.9705
Carlton,99 Neill St,3,1550000,VB,h,Nelson,22/08/2016,1.8,Northern Metropolitan,6786,3053,2,3,1,0,2022,Melbourne,-37.7945,144.9718
Carlton,32 Dorrit St,4,2033000,S,h,Nelson,23/04/2016,1.8,Northern Metropolitan,6786,3053,2,2,2,123,2022,Melbourne,-37.7998,144.9665
Carlton,2/105 Neill St,3,1110000,S,u,Nelson,24/09/2016,1.8,Northern Metropolitan,6786,3053,3,2,1,0,2022,Melbourne,-37.7946,144.9716
Carlton,21 Grattan St,4,2705000,S,h,Jellis,25/02/2017,1.8,Northern Metropolitan,6786,3053,4,2,2,0,2022,Melbourne,-37.8012,144.9689
Carlton,130 Rathdowne St,4,1616000,S,h,Woodards,25/02/2017,1.8,Northern Metropolitan,6786,3053,4,1,0,152,1890,Melbourne,-37.7966,144.9709
Carlton,13/25 Barkly St,2,585000,S,u,Walshe,27/11/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,0,2022,Melbourne,-37.7985,144.9745
Carlton,73 Palmerston St,4,1162000,S,h,Woodards,27/11/2016,1.8,Northern Metropolitan,6786,3053,4,1,0,121,2022,Melbourne,-37.7967,144.9724
Carlton,30/188 Faraday St,2,589000,S,u,Nelson,28/05/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,0,1999,Melbourne,-37.7986,144.9682
Carlton,425 Cardigan St,4,2345000,S,h,Woodards,28/08/2016,1.8,Northern Metropolitan,6786,3053,4,1,1,284,2022,Melbourne,-37.7962,144.9659
Carlton,27 Faraday St,2,1117000,S,h,Woodards,28/08/2016,1.8,Northern Metropolitan,6786,3053,2,1,0,128,1890,Melbourne,-37.7996,144.9737
Carlton,12/209 Cardigan St,2,600000,VB,u,Nelson,30/07/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,0,2022,Melbourne,-37.8018,144.965
Carlton,24 Pitt St,2,957000,S,h,Woodards,30/07/2016,1.8,Northern Metropolitan,6786,3053,2,1,1,122,2022,Melbourne,-37.7957,144.9724
East Melbourne,110 Vale St,2,4525000,S,h,Caine,3/12/2016,1.5,Northern Metropolitan,3040,3002,2,2,1,220,2022,Melbourne,-37.8181,144.9879
East Melbourne,124 Powlett St,3,3520000,S,h,Jellis,4/6/2016,1.5,Northern Metropolitan,3040,3002,2,2,3,364,2022,Melbourne,-37.8127,144.9861
East Melbourne,37/22 Agnes St,2,740000,SP,u,Woodards,8/10/2016,1.5,Northern Metropolitan,3040,3002,2,1.5,0,0,2022,Melbourne,-37.8177,144.9801
East Melbourne,6/45 Gipps St,1,1015000,S,u,Caine,8/10/2016,1.5,Northern Metropolitan,3040,3002,1,1,1,0,2022,Melbourne,-37.8136,144.9892
East Melbourne,706/30 St Andrews Pl,2,1400000,S,u,Caine,8/10/2016,1.5,Northern Metropolitan,3040,3002,2,2,1,0,2022,Melbourne,-37.8118,144.9762
East Melbourne,203/140 Gipps St,2,1935000,SP,u,Nelson,16/07/2016,1.5,Northern Metropolitan,3040,3002,2,2,2,0,2010,Melbourne,-37.8127,144.9847
East Melbourne,496 Victoria Pde,4,1475000,S,h,Frank,18/06/2016,1.5,Northern Metropolitan,3040,3002,2,1,1,179,2022,Melbourne,-37.8099,144.9879
East Melbourne,1/187 George St,2,700000,PI,u,Harcourts,22/08/2016,1.5,Northern Metropolitan,3040,3002,2,2,1,0,1970,Melbourne,-37.8153,144.9842
East Melbourne,6/108 George St,1,565000,SP,u,Caine,24/09/2016,1.5,Northern Metropolitan,3040,3002,1,1,0,0,2022,Melbourne,-37.8153,144.9868
East Melbourne,2/35 Powlett St,2,900000,SP,u,Caine,25/02/2017,1.5,Northern Metropolitan,3040,3002,2,1,1,0,2022,Melbourne,-37.8154,144.9851
East Melbourne,11/201 Wellington Pde S,1,630000,SP,u,Caine,25/02/2017,1.5,Northern Metropolitan,3040,3002,1,1,1,0,2022,Melbourne,-37.8168,144.9787
East Melbourne,7/45 Gipps St,1,750000,SP,u,Caine,28/05/2016,1.5,Northern Metropolitan,3040,3002,2,1,0,0,1930,Melbourne,-37.8136,144.9892
East Melbourne,9/35 Powlett St,2,872000,S,u,Dingle,28/05/2016,1.5,Northern Metropolitan,3040,3002,3,1.5,0,0,2022,Melbourne,-37.8154,144.9851
East Melbourne,38/22 Agnes St,2,765000,SP,u,Woodards,28/08/2016,1.5,Northern Metropolitan,3040,3002,2,1,1,0,2022,Melbourne,-37.8177,144.9801
Essendon West,14 Clydebank Rd,3,810000,PI,h,Nelson,3/12/2016,9.8,Western Metropolitan,588,3040,3,1,2,613,2022,Moonee Valley,-37.7552,144.8882
Essendon West,17 Hoffmans Rd,4,1422000,S,h,Nelson,4/6/2016,9.8,Western Metropolitan,588,3040,4,2,2,505,2013,Moonee Valley,-37.7518,144.8897
Essendon West,10 Beryl St,3,1245000,S,h,Brad,7/5/2016,9.8,Western Metropolitan,588,3040,3,1,1,64,2022,Moonee Valley,-37.7494,144.8848
Essendon West,12 Prospect St,2,1430000,S,h,Barry,8/10/2016,9.8,Western Metropolitan,588,3040,2,1,1,711,2022,Moonee Valley,-37.755,144.8848
Essendon West,22 Emerald St,4,1345000,S,h,Nelson,10/12/2016,9.8,Western Metropolitan,588,3040,4,2,2,740,1950,Moonee Valley,-37.7517,144.8873
Essendon West,1/410 Buckley St,3,800000,VB,t,Barry,12/6/2016,9.8,Western Metropolitan,588,3040,3,3,2,242,2013,Moonee Valley,-37.7535,144.8868
Essendon West,461 Buckley St,3,787500,S,h,Nelson,12/11/2016,9.8,Western Metropolitan,588,3040,3,1,1,556,1940,Moonee Valley,-37.7537,144.8856
Essendon West,479a Buckley St,3,685000,S,h,Nelson,15/10/2016,9.8,Western Metropolitan,588,3040,3,1,2,293,2022,Moonee Valley,-37.7535,144.8836
Essendon West,4/63 Hampton Rd,4,652500,S,t,Harcourts,15/10/2016,9.8,Western Metropolitan,588,3040,4,2,1,179,1995,Moonee Valley,-37.7527,144.8824
Essendon West,25 Garnet St,5,1300000,S,h,Nelson,16/07/2016,9.8,Western Metropolitan,588,3040,5,2,2,616,1950,Moonee Valley,-37.7497,144.8867
Essendon West,51 Clydebank Rd,3,925000,S,h,Brad,17/09/2016,9.8,Western Metropolitan,588,3040,3,2,2,544,2022,Moonee Valley,-37.7576,144.889
Essendon West,4/426 Buckley St,3,730000,VB,t,Nelson,18/06/2016,9.8,Western Metropolitan,588,3040,3,2,2,0,2015,Moonee Valley,-37.7532,144.8848
Essendon West,2/44 Emerald St,2,520000,VB,u,Nelson,18/06/2016,9.8,Western Metropolitan,588,3040,3,1,2,196,1998,Moonee Valley,-37.7513,144.8845
Essendon West,6 Sapphire St,7,1300000,PI,h,Nelson,19/11/2016,9.8,Western Metropolitan,588,3040,5,2,2,614,1970,Moonee Valley,-37.75,144.8858
Essendon West,27 Ruby St,3,810000,SP,h,Paul,22/08/2016,9.8,Western Metropolitan,588,3040,3,1,2,368,2022,Moonee Valley,-37.7527,144.8851
Essendon West,2/45 Hoffmans Rd,3,970000,PI,t,Barry,24/09/2016,9.8,Western Metropolitan,588,3040,3,2,2,356,2011,Moonee Valley,-37.7493,144.8901
Essendon West,50 Ruby St,3,1110000,S,h,Barry,28/05/2016,9.8,Western Metropolitan,588,3040,3,2,2,470,1968,Moonee Valley,-37.7522,144.883
Essendon West,53 Clydebank Rd,3,1115000,S,h,Barry,30/07/2016,9.8,Western Metropolitan,588,3040,3,1,1,688,1950,Moonee Valley,-37.7577,144.8892
Essendon West,57 Hampton Rd,3,820000,VB,h,Nelson,30/07/2016,9.8,Western Metropolitan,588,3040,3,1,2,473,2022,Moonee Valley,-37.7519,144.883
Fawkner,3 Lovely St,3,670000,S,h,YPA,3/12/2016,12.4,Northern Metropolitan,5070,3060,3,1,3,587,2022,Moreland,-37.7007,144.9632
Fawkner,220 McBryde St,3,645000,SP,h,YPA,4/2/2016,12.4,Northern Metropolitan,5070,3060,3,1,4,661,2022,Moreland,-37.7009,144.9776
Fawkner,73 Argyle St,3,687000,S,h,YPA,4/3/2017,12.4,Northern Metropolitan,5070,3060,3,1,0,684,2022,Moreland,-37.7174,144.9664
Fawkner,1/71 Lynch Rd,2,333000,SP,u,hockingstuart,4/3/2017,12.4,Northern Metropolitan,5070,3060,2,1,1,97,1970,Moreland,-37.7118,144.9689
Fawkner,2A Piper St,3,455000,S,t,Brad,4/3/2017,12.4,Northern Metropolitan,5070,3060,3,2,1,738,2010,Moreland,-37.7109,144.9654
Fawkner,1b McDougall St,2,378000,S,h,Re,4/6/2016,12.4,Northern Metropolitan,5070,3060,2,1,1,215,1990,Moreland,-37.7049,144.9638
Fawkner,4 Lord St,3,585000,S,h,hockingstuart,6/8/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,605,1960,Moreland,-37.6985,144.9615
Fawkner,20 Penn Ct,3,662000,SP,h,Alexkarbon,7/5/2016,12.4,Northern Metropolitan,5070,3060,4,2,2,620,2022,Moreland,-37.7034,144.9663
Fawkner,46 Percy St,3,615000,S,h,Ray,7/5/2016,12.4,Northern Metropolitan,5070,3060,3,1,2,650,1950,Moreland,-37.7076,144.9753
Fawkner,45 Denys St,3,650000,SP,h,Brad,7/11/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,589,1961,Moreland,-37.7006,144.9697
Fawkner,17 James St,3,665000,S,h,hockingstuart,7/11/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,726,2022,Moreland,-37.7104,144.9733
Fawkner,84 Lynch Rd,3,640000,SP,h,hockingstuart,7/11/2016,12.4,Northern Metropolitan,5070,3060,3,1,4,592,2022,Moreland,-37.7111,144.9664
Fawkner,73 Major Rd,3,526000,S,h,Harcourts,7/11/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,404,1960,Moreland,-37.7075,144.9678
Fawkner,13 Mutton Rd,3,540000,S,h,Crane,7/11/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,614,1960,Moreland,-37.7141,144.9677
Fawkner,45 Bruce St,4,540000,VB,h,Brad,8/10/2016,12.4,Northern Metropolitan,5070,3060,4,2,3,254,1990,Moreland,-37.7082,144.9725
Fawkner,3 Brian St,3,625000,S,h,Brad,10/12/2016,12.4,Northern Metropolitan,5070,3060,3,1,2,585,1960,Moreland,-37.695,144.9676
Fawkner,101 Denys St,3,681000,S,h,hockingstuart,10/12/2016,12.4,Northern Metropolitan,5070,3060,3,2,4,587,1970,Moreland,-37.6996,144.9605
Fawkner,159 Jukes Rd,3,690000,PI,h,hockingstuart,10/12/2016,12.4,Northern Metropolitan,5070,3060,3,2,2,576,2022,Moreland,-37.7015,144.9625
Fawkner,151 McBryde St,3,640000,SP,h,Brad,10/12/2016,12.4,Northern Metropolitan,5070,3060,3,1,2,720,1950,Moreland,-37.7043,144.9769
Fawkner,87 McBryde St,3,660000,S,h,Stockdale,10/12/2016,12.4,Northern Metropolitan,5070,3060,3,1,2,622,1970,Moreland,-37.7095,144.9757
Fawkner,53 Queens Pde,3,783000,S,h,hockingstuart,10/12/2016,12.4,Northern Metropolitan,5070,3060,3,2,1,603,1940,Moreland,-37.7194,144.9678
Fawkner,18 Pitt St,4,635000,S,h,Brad,11/3/2017,12.4,Northern Metropolitan,5070,3060,4,2,2,567,1950,Moreland,-37.7102,144.9703
Fawkner,2/26 Shirley St,3,553500,S,t,Ray,12/11/2016,12.4,Northern Metropolitan,5070,3060,3,2,1,280,2022,Moreland,-37.7027,144.9615
Fawkner,13 McDougall St,2,619000,S,h,Ray,13/08/2016,12.4,Northern Metropolitan,5070,3060,2,1,2,640,1970,Moreland,-37.7038,144.9638
Fawkner,1/12 Brooks St,3,460000,SP,t,Eview,15/10/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,314,1970,Moreland,-37.7066,144.9733
Fawkner,1 Imaroo St,4,570500,S,h,Ray,15/10/2016,12.4,Northern Metropolitan,5070,3060,4,2,1,430,2022,Moreland,-37.7185,144.9754
Fawkner,2/79 Queens Pde,1,288000,S,u,Brad,15/10/2016,12.4,Northern Metropolitan,5070,3060,1,1,1,69,1960,Moreland,-37.7192,144.9654
Fawkner,62 Dowding Cl,4,615000,S,h,Stockdale,16/04/2016,12.4,Northern Metropolitan,5070,3060,4,2,3,476,1977,Moreland,-37.697,144.9655
Fawkner,39 Lynch Rd,3,751000,S,h,Stockdale,17/09/2016,12.4,Northern Metropolitan,5070,3060,9,6,2,592,1960,Moreland,-37.712,144.9719
Fawkner,250 McBryde St,3,609000,S,h,Ray,17/09/2016,12.4,Northern Metropolitan,5070,3060,3,1,4,528,1965,Moreland,-37.6989,144.9779
Fawkner,3 Penn Ct,3,605000,S,h,Brad,17/09/2016,12.4,Northern Metropolitan,5070,3060,3,1,2,531,2022,Moreland,-37.7022,144.9669
Fawkner,37 Pitt St,3,691500,S,h,hockingstuart,17/09/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,646,2022,Moreland,-37.7086,144.9704
Fawkner,106 Jukes Rd,3,850000,SP,h,Leased,18/03/2017,12.4,Northern Metropolitan,5070,3060,3,1,2,604,2022,Moreland,-37.7017,144.9676
Fawkner,6 Lock St,4,752500,SP,h,hockingstuart,18/03/2017,12.4,Northern Metropolitan,5070,3060,4,1,2,0,1950,Moreland,-37.7106,144.9682
Fawkner,3 Syndal St,3,650000,SP,h,Brad,18/03/2017,12.4,Northern Metropolitan,5070,3060,3,1,3,602,1950,Moreland,-37.7144,144.9737
Fawkner,16 Janice Ct,3,538000,S,h,Nelson,18/06/2016,12.4,Northern Metropolitan,5070,3060,3,1,4,789,2022,Hume,-37.6912,144.9623
Fawkner,21 Penn Ct,4,750000,S,h,Brad,18/06/2016,12.4,Northern Metropolitan,5070,3060,4,2,1,613,1970,Moreland,-37.7034,144.9666
Fawkner,1 James St,3,650000,SP,h,Brad,19/11/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,725,2022,Moreland,-37.7115,144.9731
Fawkner,30 Tucker St,4,771000,S,h,hockingstuart,19/11/2016,12.4,Northern Metropolitan,5070,3060,4,2,2,647,2022,Moreland,-37.7089,144.9695
Fawkner,1/11 Brockley Rd,3,400000,S,h,Raine,22/05/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,285,2022,Moreland,-37.7161,144.9662
Fawkner,17 Edward St,3,527000,S,h,YPA,22/05/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,609,1960,Moreland,-37.7083,144.9644
Fawkner,102a Jukes Rd,3,538000,S,t,Luxton,22/05/2016,12.4,Northern Metropolitan,5070,3060,3,2,2,217,2022,Moreland,-37.7018,144.9679
Fawkner,82 Lorne St,3,860000,S,h,Nelson,22/05/2016,12.4,Northern Metropolitan,5070,3060,2,1,4,1075,2022,Moreland,-37.7156,144.9708
Fawkner,94 Major Rd,3,515000,PI,h,hockingstuart,22/05/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,599,1960,Moreland,-37.7071,144.9666
Fawkner,10 Patricia Dr,3,617000,SP,h,hockingstuart,23/04/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,540,1960,Moreland,-37.6973,144.962
Fawkner,162 Anderson Rd,3,550000,S,h,Brad,24/09/2016,12.4,Northern Metropolitan,5070,3060,2,1,1,583,2022,Moreland,-37.6949,144.9619
Fawkner,1/80 Argyle St,4,540000,S,u,hockingstuart,24/09/2016,12.4,Northern Metropolitan,5070,3060,4,2,3,209,1960,Moreland,-37.7172,144.968
Fawkner,41 Murray St,3,643000,S,h,Nelson,24/09/2016,12.4,Northern Metropolitan,5070,3060,2,1,2,701,2022,Moreland,-37.7054,144.963
Fawkner,34a Preston St,3,631000,S,h,hockingstuart,24/09/2016,12.4,Northern Metropolitan,5070,3060,3,2,2,297,2012,Moreland,-37.6994,144.9686
Fawkner,89 Marlborough St,3,782000,S,h,Brad,25/02/2017,12.4,Northern Metropolitan,5070,3060,3,1,2,628,2022,Moreland,-37.718,144.9642
Fawkner,256 McBryde St,3,640000,SP,h,YPA,25/02/2017,12.4,Northern Metropolitan,5070,3060,3,1,4,533,1965,Moreland,-37.6985,144.9778
Fawkner,1/66 Lorne St,3,470000,SP,u,Brad,26/07/2016,12.4,Northern Metropolitan,5070,3060,3,1.5,0,261,2022,Moreland,-37.7158,144.9722
Fawkner,19 Stanford Cl,4,700500,S,h,Stockdale,26/07/2016,12.4,Northern Metropolitan,5070,3060,4,2,2,467,1997,Moreland,-37.6963,144.9645
Fawkner,12 Brockley Rd,3,532000,S,h,Nelson,27/06/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,614,2022,Moreland,-37.716,144.9666
Fawkner,6 Brockley Rd,2,575000,S,h,Stockdale,27/06/2016,12.4,Northern Metropolitan,5070,3060,2,1,2,621,1960,Moreland,-37.7164,144.9666
Fawkner,2 Murray St,4,562000,S,h,Stockdale,27/06/2016,12.4,Northern Metropolitan,5070,3060,4,2,2,374,2005,Moreland,-37.7056,144.9671
Fawkner,106 William St,3,620000,S,h,Stockdale,27/06/2016,12.4,Northern Metropolitan,5070,3060,3,1,2,604,1970,Moreland,-37.6978,144.9686
Fawkner,14 Baird St,4,655000,S,h,Brad,27/11/2016,12.4,Northern Metropolitan,5070,3060,4,1,3,664,2022,Moreland,-37.7063,144.9712
Fawkner,12 Selola Ct,3,652500,PI,h,hockingstuart,27/11/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,592,1960,Moreland,-37.6968,144.9674
Fawkner,13 Brockley Rd,4,1010000,S,h,Stockdale,28/05/2016,12.4,Northern Metropolitan,5070,3060,4,2,2,607,2015,Moreland,-37.716,144.9663
Fawkner,15 Dowding Cl,3,480000,S,h,Nelson,28/05/2016,12.4,Northern Metropolitan,5070,3060,3,2,2,305,2022,Moreland,-37.6972,144.9634
Fawkner,1/26 Tucker St,3,492000,S,t,Ray,28/08/2016,12.4,Northern Metropolitan,5070,3060,3,1,1,208,2011,Moreland,-37.7092,144.9695
Fawkner,2/11 Dowling St,3,422500,S,u,Ray,30/07/2016,12.4,Northern Metropolitan,5070,3060,3,2,1,195,2000,Moreland,-37.7062,144.9688
Hawthorn East,742 Burwood Rd,2,1550000,S,h,Noel,3/12/2016,7.5,Southern Metropolitan,6482,3123,2,1,2,432,2022,Boroondara,-37.8249,145.0532
Hawthorn East,15 Rathmines Rd,3,2151000,S,h,Kay,3/12/2016,7.5,Southern Metropolitan,6482,3123,3,1,2,780,2022,Boroondara,-37.8198,145.0465
Hawthorn East,22 Stewart St,2,1140000,S,h,Marshall,3/12/2016,7.5,Southern Metropolitan,6482,3123,2,1,0,230,2022,Boroondara,-37.8226,145.055
Hawthorn East,4/799 Burwood Rd,2,420000,PI,u,hockingstuart,4/3/2017,7.5,Southern Metropolitan,6482,3123,2,1,1,0,1970,Boroondara,-37.8245,145.0527
Hawthorn East,2/28 Caroline St,3,1220000,S,t,Marshall,4/3/2017,7.5,Southern Metropolitan,6482,3123,3,2,2,166,1980,Boroondara,-37.8293,145.0456
Hawthorn East,10 Neave St,2,3350000,S,h,hockingstuart,4/3/2017,7.5,Southern Metropolitan,6482,3123,2,1,2,826,2022,Boroondara,-37.8404,145.0516
Hawthorn East,3/348 Riversdale Rd,2,665500,S,u,hockingstuart,4/3/2017,7.5,Southern Metropolitan,6482,3123,2,1,2,945,2022,Boroondara,-37.8308,145.0508
Hawthorn East,66 Roseberry St,3,1865000,S,h,Jellis,4/3/2017,7.5,Southern Metropolitan,6482,3123,3,2,2,431,1950,Boroondara,-37.8269,145.0496
Hawthorn East,748 Burwood Rd,5,1700000,S,h,Marshall,6/8/2016,7.5,Southern Metropolitan,6482,3123,5,3,2,431,1920,Boroondara,-37.825,145.0536
Hawthorn East,22 Miami St,3,1650000,VB,h,RT,6/8/2016,7.5,Southern Metropolitan,6482,3123,3,2,2,302,2022,Boroondara,-37.8348,145.0453
Hawthorn East,1051 Burke Rd,3,1615000,S,h,Jellis,7/5/2016,7.5,Southern Metropolitan,6482,3123,3,3,4,459,2022,Boroondara,-37.8205,145.0585
Hawthorn East,2/2 Myrniong Gr,3,1600000,VB,h,Marshall,7/5/2016,7.5,Southern Metropolitan,6482,3123,3,2,2,200,2022,Boroondara,-37.8396,145.0514
Hawthorn East,310 Riversdale Rd,3,1450000,PI,h,hockingstuart,7/5/2016,7.5,Southern Metropolitan,6482,3123,3,2,2,466,1915,Boroondara,-37.8305,145.0475
Hawthorn East,5/305 Riversdale Rd,2,490000,S,u,Marshall,7/11/2016,7.5,Southern Metropolitan,6482,3123,2,1,1,0,2022,Boroondara,-37.8301,145.0475
Hawthorn East,10/26 Redfern Rd,3,1110000,S,t,Jellis,8/10/2016,7.5,Southern Metropolitan,6482,3123,3,2,2,94,2005,Boroondara,-37.8302,145.0525
Hawthorn East,21 Russell St,4,1425000,S,t,Jellis,8/10/2016,7.5,Southern Metropolitan,6482,3123,4,2,2,154,1998,Boroondara,-37.8298,145.0537
Hawthorn East,58 Auburn Gr,4,3100000,S,h,Kay,10/9/2016,7.5,Southern Metropolitan,6482,3123,3,2,2,640,1907,Boroondara,-37.826,145.0498
Hawthorn East,7/11 Harts Pde,2,555000,PI,u,Noel,10/9/2016,7.5,Southern Metropolitan,6482,3123,2,1,1,0,1970,Boroondara,-37.8318,145.0448
Hawthorn East,3/39 Mayston St,2,887000,S,u,Marshall,10/9/2016,7.5,Southern Metropolitan,6482,3123,2,2,2,0,2001,Boroondara,-37.8267,145.0538
Hawthorn East,503 Tooronga Rd,3,1700000,VB,h,Jellis,10/9/2016,7.5,Southern Metropolitan,6482,3123,3,2,1,646,1980,Boroondara,-37.8337,145.0469
Hawthorn East,20 Beaconsfield Rd,2,1585000,S,h,Jellis,10/12/2016,7.5,Southern Metropolitan,6482,3123,2,1,2,390,1935,Boroondara,-37.8322,145.0486
